"movie_id","revenue","total_runtime_in_minute","meta_crtics_count","meta_score","release_date"
"tt0455944",34137828,132,321,57,1411689600
"tt10916366",0,NA,0,NA,NA
"tt1727824",51061119,134,422,49,1541116800
"tt5093026",1090073,133,124,51,NA
"tt5173032",7137,96,46,63,1495497600
"tt8944244",0,NA,0,NA,NA
"tt2011311",0,NA,46,30,1520553600
"tt1856101",32753122,164,642,81,1507248000
"tt7326248",0,NA,3,NA,1504051200
"tt6039888",0,NA,0,NA,1472601600
"tt6385768",0,94,8,55,1568332800
"tt7616798",11251263,96,63,50,1547164800
"tt5039994",0,87,11,NA,NA
"tt3263904",35028301,96,417,74,1473379200
"tt2241351",14788157,98,340,55,1463097600
"tt10344522",298358,100,39,52,NA
"tt4669974",5324,109,7,NA,1600992000
"tt3212026",0,91,6,61,1510272000
"tt2872718",10441000,117,568,76,1414713600
"tt1323973",0,89,7,NA,NA
"tt2481498",0,110,193,52,1556841600
"tt3266284",0,86,24,31,1510012800
"tt5462906",0,80,8,68,NA
"tt3640682",15758,85,52,59,1446768000
"tt13592060",0,NA,0,NA,1565049600
"tt7734218",8225384,93,182,42,1562889600
"tt4633694",35363376,117,415,87,1544745600
"tt6503272",0,NA,0,NA,NA
"tt4622512",518332,121,281,73,1506643200
"tt7526082",0,NA,1,NA,NA
"tt6769326",0,92,10,40,NA
"tt5592796",0,113,43,55,1565913600
"tt12614730",0,89,0,NA,NA
"tt10873328",0,NA,0,NA,NA
"tt10395136",0,90,3,NA,NA
"tt7978262",0,NA,0,NA,NA
"tt5797292",0,NA,2,NA,NA
"tt4560926",0,89,3,NA,NA
"tt5816354",0,83,3,NA,1612224000
"tt3290322",0,98,5,NA,1594684800
"tt8433210",0,114,5,NA,1627603200
"tt10678330",0,NA,0,NA,NA
"tt7656446",0,95,6,NA,1601337600
"tt6078030",0,NA,0,NA,NA
"tt5312644",0,NA,0,NA,NA
"tt4936406",0,NA,23,NA,NA
"tt6351984",0,NA,1,NA,NA
"tt7124092",0,92,41,NA,1572912000
"tt5471472",0,95,2,46,1547769600
"tt5240090",0,79,1,NA,NA
"tt7407874",0,NA,1,NA,NA
"tt10365730",0,94,2,NA,1629763200
"tt12773752",0,75,3,NA,NA
"tt11709298",0,110,0,NA,1601510400
"tt6673960",0,NA,0,NA,NA
"tt3807900",0,111,22,NA,1538438400
"tt4287320",9034148,110,256,43,1493337600
"tt0339736",0,98,34,NA,NA
"tt7686376",0,91,9,NA,1639440000
"tt7645122",0,98,45,65,1560470400
"tt10629052",0,NA,2,NA,NA
"tt7149336",0,88,8,55,1548979200
"tt6714336",0,NA,0,NA,NA
"tt8641066",0,NA,0,NA,NA
"tt2504026",0,NA,0,NA,1352505600
"tt2153452",0,NA,0,NA,1336521600
"tt8506564",0,NA,0,NA,NA
"tt4317858",0,95,20,NA,NA
"tt7671136",0,NA,0,NA,NA
"tt5131556",0,NA,0,NA,NA
"tt5069068",0,NA,0,NA,NA
"tt11348356",0,NA,0,NA,NA
"tt11182282",0,NA,0,NA,NA
"tt10630894",0,NA,0,NA,NA
"tt10488152",0,NA,0,NA,NA
"tt9783062",0,NA,0,NA,NA
"tt8579826",0,NA,0,NA,1529107200
"tt5097410",0,100,49,48,1573516800
"tt8589210",0,92,6,NA,NA
"tt3517870",68921,83,20,65,NA
"tt2119543",26608020,105,220,57,1537488000
"tt5657846",29651193,100,146,30,1510272000
"tt12885852",0,83,31,NA,1610409600
"tt12980830",0,NA,0,NA,NA
"tt1817232",0,86,14,77,1598572800
"tt9398566",0,NA,7,NA,NA
"tt7957314",0,95,24,51,NA
"tt9765840",0,90,2,NA,NA
"tt10380744",3466,94,4,NA,NA
"tt1318523",0,94,24,NA,1623110400
"tt10798660",0,93,2,NA,1600128000
"tt5717194",0,91,23,34,1579219200
"tt0286057",0,99,3,NA,NA
"tt3756900",0,88,2,NA,NA
"tt0104187",9866120,88,31,25,706492800
"tt0101509",0,74,11,NA,NA
"tt0188990",0,131,0,NA,NA
"tt8332020",0,NA,0,NA,NA
"tt11020468",0,NA,1,NA,NA
"tt10474606",0,69,6,NA,1593475200
"tt9308382",0,113,127,58,1590710400
"tt6394270",319157,109,284,64,1576800000
"tt12087554",0,NA,0,NA,NA
"tt9772600",0,NA,0,NA,NA
"tt11941170",0,NA,4,NA,1590105600
"tt10324166",0,80,19,NA,1589241600
"tt9185316",0,116,42,54,1599782400
"tt8691696",0,90,2,NA,NA
"tt8564600",0,88,2,NA,NA
"tt12229800",0,NA,0,NA,NA
"tt5846744",0,94,3,NA,1492473600
"tt6004854",0,NA,0,NA,NA
"tt13417314",0,NA,0,NA,NA
"tt12950902",0,84,7,NA,1606003200
"tt12779280",0,NA,0,NA,NA
"tt4795730",0,96,6,NA,1552348800
"tt1243974",9670235,105,148,40,1432857600
"tt6920448",0,NA,0,NA,NA
"tt5937770",0,107,20,NA,1473984000
"tt6920694",0,NA,0,NA,NA
"tt13405870",0,NA,0,NA,NA
"tt1975159",0,80,70,NA,1460419200
"tt5104604",1620294,101,400,82,1523577600
"tt5027774",322168,115,571,88,1512086400
"tt0475290",11355225,106,493,72,1454630400
"tt1979388",39155217,93,339,66,1448409600
"tt2091473",173915,106,242,55,1357257600
"tt4427800",0,89,3,NA,1588896000
"tt7894510",0,97,9,50,NA
"tt3741700",47776293,132,395,48,1559260800
"tt1311076",0,110,16,NA,NA
"tt9053834",0,NA,6,NA,1538006400
"tt9770150",503000,107,383,93,NA
"tt6723592",9353090,150,500,69,1599091200
"tt7349662",10845330,135,444,83,1533859200
"tt2850272",0,98,52,56,1620345600
"tt7689906",118697,96,35,68,1538092800
"tt11399398",0,NA,0,NA,NA
"tt6320628",92579212,129,434,69,1562025600
"tt6182908",23045635,96,125,60,NA
"tt9511472",0,NA,0,NA,NA
"tt4940416",0,91,32,NA,1532044800
"tt6587640",0,90,121,51,1586476800
"tt11867568",0,NA,0,NA,NA
"tt11755412",0,NA,0,NA,NA
"tt12611472",0,NA,0,NA,NA
"tt7963740",0,NA,0,NA,NA
"tt14586112",0,NA,0,NA,NA
"tt7493364",0,NA,0,NA,NA
"tt6744360",0,105,19,51,1584057600
"tt10944276",0,88,4,NA,NA
"tt5971394",0,90,2,NA,1517616000
"tt9031104",0,NA,0,NA,1512086400
"tt6089700",0,90,15,NA,NA
"tt6090126",0,NA,4,NA,NA
"tt11681250",0,110,59,49,1607040000
"tt2948372",0,100,343,83,1608854400
"tt10682266",0,103,92,53,1602028800
"tt9484998",164000,90,237,83,1594339200
"tt1979376",120908065,100,395,84,1561075200
"tt13159820",0,83,3,NA,NA
"tt8179024",0,96,52,37,NA
"tt8874926",0,NA,0,NA,NA
"tt7042838",0,99,28,48,1570147200
"tt10808294",0,90,2,NA,1569888000
"tt6886080",0,109,44,60,1587686400
"tt1213641",16006065,141,488,84,1539302400
"tt5936866",0,89,21,41,NA
"tt6205872",1050021,108,137,56,1537488000
"tt3084752",0,97,0,NA,NA
"tt3111426",0,95,74,67,1584057600
"tt10985578",0,NA,0,NA,NA
"tt6256978",6991,109,32,67,1559865600
"tt7336156",0,NA,0,NA,NA
"tt7256866",0,94,20,32,1532044800
"tt10016704",0,88,3,NA,1555718400
"tt2677722",284561,112,48,44,1616112000
"tt5474112",0,NA,0,NA,NA
"tt4085974",0,NA,1,NA,NA
"tt4083584",0,NA,0,NA,NA
"tt6772802",0,116,160,38,1606176000
"tt10593116",0,NA,0,NA,NA
"tt10978818",0,NA,1,NA,NA
"tt2386668",15125,85,5,NA,1555372800
"tt13723164",0,NA,9,NA,NA
"tt10519602",0,NA,0,NA,NA
"tt7550000",0,113,184,51,1597363200
"tt8416306",0,NA,0,NA,NA
"tt8851668",0,86,138,59,1590105600
"tt3554938",0,90,1,NA,NA
"tt4877488",0,91,3,NA,NA
"tt6164276",0,NA,0,NA,NA
"tt8902980",0,88,24,NA,1598918400
"tt6422938",0,93,50,NA,NA
"tt4060866",0,106,25,NA,1462492800
"tt2457138",0,88,23,NA,1365206400
"tt2563562",0,94,4,NA,NA
"tt13414790",0,NA,0,NA,NA
"tt13764172",0,NA,0,NA,1601596800
"tt13062598",0,NA,0,NA,NA
"tt12823256",0,NA,0,NA,NA
"tt12584972",0,NA,0,NA,1597881600
"tt3784042",0,90,5,NA,NA
"tt1528854",38740203,96,176,42,1451001600
"tt9850050",0,94,18,NA,NA
"tt5177088",7810112,115,207,43,1541721600
"tt7976904",0,85,17,NA,NA
"tt12385830",0,NA,0,NA,NA
"tt5727282",52625,107,165,63,1523577600
"tt3877590",0,85,10,NA,NA
"tt9135272",0,100,9,NA,NA
"tt7677420",0,95,23,NA,1588636800
"tt13555290",0,136,0,NA,NA
"tt9476068",0,NA,9,NA,NA
"tt10498616",0,NA,0,NA,NA
"tt1293847",20130142,107,284,42,1484870400
"tt2597768",0,112,16,46,NA
"tt2720826",2702430,95,60,35,1503619200
"tt5034474",0,95,87,34,NA
"tt5259822",42165,102,114,67,1597968000
"tt11132790",0,NA,0,NA,NA
"tt11217962",0,NA,1,NA,NA
"tt5919756",2477,100,61,61,1582848000
"tt9600684",0,NA,0,NA,NA
"tt10481792",0,93,2,NA,NA
"tt10388558",0,86,20,NA,NA
"tt7188978",0,84,134,NA,1546300800
"tt3203620",653944,NA,117,57,NA
"tt4550098",492648,116,469,67,1481241600
"tt3949660",35316382,112,248,40,1464912000
"tt4218012",0,111,15,NA,1621555200
"tt8099342",0,NA,0,NA,NA
"tt6334660",0,NA,0,NA,NA
"tt1719726",0,70,0,NA,NA
"tt0226379",0,NA,3,NA,NA
"tt9143112",0,112,96,63,NA
"tt11343494",0,NA,2,NA,1574380800
"tt6966692",320429,130,422,69,1542326400
"tt3553976",93824,118,320,72,1469750400
"tt2936180",0,101,109,74,1428969600
"tt2514338",8314,109,107,77,NA
"tt5527102",0,NA,0,NA,NA
"tt5532868",0,NA,0,NA,NA
"tt3715254",0,NA,0,NA,NA
"tt3831484",0,NA,2,NA,NA
"tt8205060",0,NA,4,NA,NA
"tt1966359",3287451,113,64,22,1513900800
"tt2543472",27547866,113,241,66,1510876800
"tt3606752",53688680,102,277,59,1497571200
"tt6338476",0,103,16,NA,1484784000
"tt9411866",3310,85,65,42,NA
"tt7545266",10011272,83,105,33,1578614400
"tt5037840",0,97,21,NA,NA
"tt6866224",34202,111,86,58,NA
"tt1959563",21384504,118,302,47,1503014400
"tt5427194",3950652,101,32,44,1522972800
"tt6119504",0,99,10,NA,1504828800
"tt7343382",0,NA,0,NA,NA
"tt6185658",0,72,3,NA,1484611200
"tt1878870",4754215,104,217,77,1479427200
"tt7870102",0,117,19,65,1599177600
"tt0437086",28525613,122,383,53,1550102400
"tt4701182",21654047,114,254,66,1545350400
"tt13787342",0,NA,0,NA,NA
"tt5562070",0,98,51,59,1623369600
"tt9457544",0,NA,1,NA,NA
"tt3104988",26510140,NA,258,74,1534291200
"tt5279200",0,NA,2,NA,NA
"tt4798836",0,102,59,61,1603411200
"tt6288124",83339,114,168,67,NA
"tt4481514",8724795,88,103,30,1498780800
"tt10820264",0,95,2,NA,NA
"tt10579768",0,76,11,66,1627603200
"tt7946216",0,114,63,69,1568332800
"tt7014694",0,75,12,NA,1576800000
"tt13302592",0,NA,0,NA,NA
"tt6057306",0,NA,0,NA,NA
"tt10287376",0,72,44,52,NA
"tt7094374",0,101,7,NA,NA
"tt10618286",0,131,324,79,1607040000
"tt12838958",0,80,8,NA,NA
"tt12345976",0,NA,0,NA,NA
"tt6106526",0,80,1,NA,NA
"tt6904108",0,NA,0,NA,NA
"tt5723282",0,95,34,27,1597363200
"tt10550918",0,NA,0,NA,NA
"tt10630936",0,NA,1,NA,NA
"tt8511634",0,NA,0,NA,NA
"tt10643230",0,NA,0,NA,1556496000
"tt7379190",0,NA,0,NA,NA
"tt7924464",0,NA,0,NA,1515110400
"tt6159492",0,NA,0,NA,NA
"tt4912572",0,NA,0,NA,NA
"tt6487642",0,NA,0,NA,NA
"tt4134826",99541,109,9,NA,NA
"tt5813974",0,NA,0,NA,1465948800
"tt3233222",0,NA,0,NA,NA
"tt2323912",0,87,12,NA,NA
"tt9257188",0,NA,0,NA,NA
"tt10238708",0,87,3,NA,NA
"tt8883524",0,97,48,50,1568937600
"tt8374012",0,NA,0,NA,NA
"tt10619360",0,NA,0,NA,NA
"tt9134774",0,NA,0,NA,NA
"tt6970648",0,NA,0,NA,1500940800
"tt5578678",0,NA,0,NA,NA
"tt8718300",0,119,24,38,1589500800
"tt5371090",0,106,3,NA,NA
"tt1950186",31474958,152,351,81,1573776000
"tt8998600",0,98,0,NA,NA
"tt4702194",0,90,4,NA,NA
"tt6173712",0,81,28,NA,1611619200
"tt6141334",0,93,23,NA,NA
"tt4494556",0,NA,0,NA,NA
"tt4507402",0,NA,0,NA,NA
"tt3106766",0,NA,1,NA,NA
"tt5363618",0,NA,267,82,1607040000
"tt5989218",2123463,117,114,21,1537488000
"tt7451456",0,NA,0,NA,NA
"tt1677720",41764050,140,600,64,1522281600
"tt5649108",1224430,92,180,75,1520553600
"tt8710596",0,90,43,53,1604620800
"tt3263946",78817,127,37,51,1558051200
"tt7510284",0,185,3,NA,NA
"tt0491203",1158017,105,104,38,1504224000
"tt12443756",0,107,10,NA,NA
"tt8553192",0,95,5,NA,NA
"tt12961176",0,NA,0,NA,1532476800
"tt14851318",0,NA,0,NA,NA
"tt4699444",0,102,44,NA,NA
"tt5056042",0,NA,0,NA,NA
"tt8946378",26769548,130,484,82,NA
"tt7374952",700261,144,23,46,1556841600
"tt8932192",0,NA,0,NA,NA
"tt7833726",0,NA,0,NA,NA
"tt10987766",0,NA,3,NA,NA
"tt5515328",0,104,3,NA,NA
"tt9695612",0,90,3,NA,NA
"tt8499206",0,NA,0,NA,NA
"tt4790454",0,NA,0,NA,NA
"tt7510574",0,NA,0,NA,NA
"tt2096684",0,NA,0,NA,NA
"tt11101812",0,NA,0,NA,NA
"tt6554208",0,95,0,NA,NA
"tt6101866",0,NA,0,NA,NA
"tt4943464",0,NA,0,NA,NA
"tt2129990",0,87,2,NA,NA
"tt2375663",0,NA,0,NA,NA
"tt10269714",0,NA,0,NA,NA
"tt2990140",0,104,87,52,1542844800
"tt6957966",283399,102,37,28,1537488000
"tt6788832",0,NA,0,NA,NA
"tt4012652",0,NA,0,NA,NA
"tt9777792",0,NA,0,NA,NA
"tt7575954",0,NA,3,NA,NA
"tt1563742",14711101,112,83,42,1525392000
"tt13644656",0,NA,1,NA,NA
"tt7527030",0,NA,4,NA,NA
"tt11662610",0,84,2,NA,1581120000
"tt10627564",0,83,4,NA,NA
"tt9288486",0,87,4,NA,NA
"tt10887880",0,87,3,NA,1575072000
"tt10082950",0,87,5,NA,NA
"tt7131138",0,NA,4,NA,NA
"tt3095734",10950705,104,119,41,1484265600
"tt2364897",1402823,91,61,31,1473379200
"tt3385516",65769562,144,496,52,1464307200
"tt1772261",0,89,35,31,1440115200
"tt10452854",0,113,13,56,1597968000
"tt8244784",5304455,90,283,50,1584057600
"tt9361810",0,86,1,NA,NA
"tt7703924",160371,100,29,40,1591920000
"tt2391089",0,NA,0,NA,NA
"tt4622682",0,111,9,NA,1563494400
"tt7153134",0,79,1,NA,NA
"tt8620646",0,82,9,NA,NA
"tt8905580",0,NA,4,NA,NA
"tt4955566",0,101,13,NA,1510876800
"tt2557276",3023,100,10,43,1421971200
"tt0903657",2122177,121,275,80,1434672000
"tt10456740",0,92,43,78,1592524800
"tt10907804",0,NA,0,NA,NA
"tt9314882",0,NA,1,NA,1628294400
"tt10239930",0,85,2,NA,1568332800
"tt6954136",3407,90,30,NA,1570492800
"tt3278540",0,94,16,41,1594944000
"tt0983946",12310420,109,175,22,1581638400
"tt6772524",0,87,13,NA,1622160000
"tt6772950",18667855,100,215,35,1523577600
"tt7768784",0,97,16,NA,NA
"tt6000570",0,78,6,NA,1597104000
"tt6053438",97562,113,268,85,1526601600
"tt4501244",11002986,111,169,39,1482451200
"tt6114826",0,NA,1,NA,NA
"tt7383268",0,107,1,NA,1619395200
"tt8477134",78393,NA,15,NA,1612224000
"tt12240466",0,NA,0,NA,NA
"tt9779516",9103614,116,61,41,1584057600
"tt10256800",0,NA,0,NA,1574208000
"tt1929297",0,90,21,NA,1589846400
"tt8731162",0,NA,0,NA,NA
"tt4999290",0,88,12,NA,1610409600
"tt7241470",0,88,0,NA,NA
"tt3852028",0,84,5,NA,NA
"tt2202527",0,NA,0,NA,NA
"tt11404916",0,NA,0,NA,1572480000
"tt10713402",0,81,10,54,NA
"tt4463894",8901419,111,121,40,1560470400
"tt10471696",0,NA,0,NA,NA
"tt7631908",0,NA,6,NA,NA
"tt9318280",0,83,73,83,1588809600
"tt2854926",14947396,100,197,56,1529020800
"tt4682136",79016,98,68,58,NA
"tt9291222",0,NA,0,NA,NA
"tt9652976",0,NA,0,NA,NA
"tt8107258",0,86,5,NA,NA
"tt7379340",0,NA,0,NA,NA
"tt2526422",0,94,3,NA,NA
"tt10461980",0,95,0,NA,NA
"tt8912188",0,110,1,NA,NA
"tt8979154",0,NA,0,NA,NA
"tt8075260",0,92,37,63,1555632000
"tt9097744",0,NA,4,NA,NA
"tt8708518",0,82,0,NA,NA
"tt11529266",0,NA,1,NA,NA
"tt5727208",537242,135,311,91,1577232000
"tt10228564",0,NA,1,NA,NA
"tt12373700",0,NA,1,NA,1590105600
"tt12092444",0,NA,0,NA,NA
"tt11469196",0,84,38,68,1613088000
"tt9613316",0,74,18,NA,NA
"tt10482066",0,88,4,NA,1579996800
"tt7950334",15785,106,48,64,1564099200
"tt8266648",0,NA,0,NA,1545350400
"tt7534228",0,NA,0,NA,NA
"tt6268716",0,NA,0,NA,NA
"tt6268814",0,NA,0,NA,NA
"tt6287930",0,106,0,NA,NA
"tt9000054",0,NA,4,NA,NA
"tt6778440",0,NA,0,NA,NA
"tt1659337",228359,103,387,67,1.35e+09
"tt1972804",0,NA,0,NA,NA
"tt1482889",7809,101,8,NA,1286496000
"tt10530428",0,82,1,NA,NA
"tt6343298",0,NA,0,NA,NA
"tt3472972",0,71,0,NA,1485820800
"tt5270030",0,91,1,NA,NA
"tt5857818",0,71,0,NA,NA
"tt10951008",0,NA,0,NA,NA
"tt10765548",0,NA,0,NA,NA
"tt7673930",0,78,11,NA,1573171200
"tt11177022",0,NA,2,NA,NA
"tt7612748",0,106,4,NA,NA
"tt6924682",0,74,53,NA,NA
"tt8466568",0,NA,0,NA,1526947200
"tt2378352",0,61,0,NA,NA
"tt8887904",0,69,0,NA,NA
"tt7854626",0,NA,0,NA,NA
"tt6268846",0,NA,0,NA,NA
"tt8110004",0,86,40,61,1612828800
"tt12361258",0,NA,6,NA,NA
"tt11595634",0,NA,1,NA,1574380800
"tt5301662",3000805,118,76,66,1507852800
"tt1860357",20223544,107,311,68,1475193600
"tt4824302",8369184,118,129,18,1461888000
"tt10612922",0,114,250,83,NA
"tt8503618",0,160,103,90,1593734400
"tt11781374",0,NA,0,NA,NA
"tt4648786",11676720,125,137,66,NA
"tt9354842",0,101,58,54,1581465600
"tt10910340",0,NA,1,NA,NA
"tt10210804",0,NA,1,NA,NA
"tt8938278",0,NA,1,NA,NA
"tt10161886",0,130,137,55,1607644800
"tt10921934",0,NA,1,NA,NA
"tt6705860",24467,95,48,86,1553817600
"tt3628574",2813,104,25,48,1546560000
"tt9417446",0,NA,8,NA,1571961600
"tt8742774",0,84,0,NA,NA
"tt7303948",0,84,0,NA,NA
"tt10041382",0,NA,0,NA,NA
"tt4483100",0,64,5,NA,NA
"tt3466094",0,123,15,NA,NA
"tt6916672",0,NA,0,NA,NA
"tt2533024",0,90,7,NA,NA
"tt1367096",0,NA,3,NA,NA
"tt0450340",3746,85,61,44,NA
"tt7440638",0,NA,0,NA,NA
"tt4116284",53003468,104,406,75,1486684800
"tt2262227",17005218,95,143,67,1413504000
"tt11241218",0,NA,0,NA,NA
"tt7970438",0,NA,0,NA,NA
"tt9697582",0,NA,0,NA,NA
"tt8332940",0,NA,0,NA,NA
"tt5058998",0,96,12,NA,1492646400
"tt7551962",0,85,6,NA,NA
"tt6250876",0,90,2,NA,1574985600
"tt0435679",0,95,13,NA,1221264000
"tt0250951",0,97,1,NA,NA
"tt0251370",0,103,33,33,1065139200
"tt12176834",0,NA,0,NA,1582675200
"tt4682804",54058,124,78,36,NA
"tt7365604",2554766,113,50,47,1533686400
"tt5533090",0,NA,0,NA,NA
"tt10147382",876001,154,3,NA,1569888000
"tt12476460",0,NA,0,NA,NA
"tt4793330",0,NA,0,NA,NA
"tt5692636",0,NA,0,NA,NA
"tt12004354",0,NA,0,NA,NA
"tt15386434",0,NA,0,NA,NA
"tt6437276",0,NA,7,NA,NA
"tt7139316",0,NA,0,NA,1509062400
"tt8077152",0,NA,0,NA,NA
"tt9014360",0,NA,0,NA,NA
"tt11916088",0,NA,0,NA,NA
"tt3794354",58018348,99,275,47,1581638400
"tt6173484",0,91,40,70,1582243200
"tt10130836",0,NA,0,NA,NA
"tt12255172",0,NA,5,NA,1588291200
"tt7958736",18099805,99,213,53,1559260800
"tt6706616",0,92,42,50,NA
"tt6054710",0,105,11,NA,NA
"tt0427543",0,113,26,45,1575590400
"tt4878482",0,110,71,53,1544140800
"tt5974050",0,88,4,NA,NA
"tt3411808",0,NA,0,NA,NA
"tt4945528",0,116,2,NA,NA
"tt14370094",0,NA,0,NA,NA
"tt12098352",0,NA,0,NA,1579478400
"tt10442362",0,NA,0,NA,NA
"tt7919754",0,NA,0,NA,1553212800
"tt9019942",0,NA,0,NA,NA
"tt12635304",0,NA,0,NA,NA
"tt8722346",11890490,132,176,74,NA
"tt4218572",12361307,129,361,84,1542326400
"tt1825683",202003951,134,507,88,1518739200
"tt7798646",12181865,106,67,62,1581638400
"tt10177486",0,NA,1,NA,NA
"tt7939766",0,134,221,78,1599177600
"tt11828264",0,NA,0,NA,NA
"tt9243946",0,122,152,72,1570752000
"tt1302006",0,209,454,94,1574812800
"tt5580266",512035,133,172,81,1539907200
"tt7184124",0,86,32,79,1533254400
"tt7674266",0,NA,0,NA,NA
"tt5818600",0,NA,0,NA,NA
"tt3993886",0,121,31,60,1588291200
"tt8106588",0,101,8,NA,NA
"tt5390504",350190,143,316,77,1501804800
"tt5566734",0,NA,0,NA,NA
"tt4257166",0,NA,1,NA,NA
"tt1731701",0,96,61,44,1430352000
"tt5212808",0,95,1,NA,1612828800
"tt4916630",107858,137,214,68,1578614400
"tt8178574",0,NA,0,NA,NA
"tt12563072",0,NA,0,NA,1537833600
"tt10353704",0,100,14,NA,1638489600
"tt6473066",0,121,20,55,1602806400
"tt6095472",10354073,97,108,60,1565740800
"tt6977338",21402605,90,179,NA,1565913600
"tt13454264",0,NA,0,NA,NA
"tt10242522",0,NA,0,NA,NA
"tt6533972",0,85,14,NA,1606435200
"tt7418876",0,NA,0,NA,NA
"tt7952920",0,91,44,82,1559606400
"tt6486406",0,NA,0,NA,NA
"tt7428820",0,98,17,49,1562889600
"tt7335104",1200,88,16,72,1582243200
"tt7179594",2720,110,8,NA,NA
"tt10314344",0,119,12,NA,NA
"tt10481868",4240245,92,135,49,1576195200
"tt6294822",526011,116,447,83,1515715200
"tt4686108",0,106,6,54,1512086400
"tt6649970",0,106,0,NA,NA
"tt8870946",0,92,4,NA,NA
"tt13055760",0,NA,0,NA,1584576000
"tt5606664",14114124,152,380,59,NA
"tt8191620",0,84,27,NA,NA
"tt11463324",0,82,1,NA,NA
"tt10752848",0,NA,0,NA,1564444800
"tt7764130",0,NA,2,NA,NA
"tt13489750",0,NA,0,NA,NA
"tt11725564",0,NA,0,NA,1544745600
"tt12504130",0,87,0,NA,1590969600
"tt9083200",0,NA,0,NA,NA
"tt6408144",0,NA,0,NA,NA
"tt8558580",0,NA,0,NA,NA
"tt3268340",30173,94,40,64,1503014400
"tt6515910",839,112,48,32,1581638400
"tt9670896",0,NA,0,NA,1569283200
"tt7888070",0,105,13,68,NA
"tt5360996",46646,NA,138,48,NA
"tt6194540",0,92,4,NA,NA
"tt9574864",0,NA,0,NA,NA
"tt8708186",0,NA,0,NA,NA
"tt9076158",0,NA,0,NA,NA
"tt7836652",0,NA,0,NA,NA
"tt12223616",0,NA,0,NA,NA
"tt5834262",3232790,94,201,58,1528416000
"tt7801978",0,NA,0,NA,NA
"tt1535108",29807393,109,503,61,1376006400
"tt1692486",79795,80,378,61,NA
"tt1321860",107577,91,283,60,NA
"tt9147456",0,110,47,42,1588291200
"tt6306064",11603039,96,196,56,1527811200
"tt7475928",0,NA,0,NA,NA
"tt3774114",8000058,134,331,58,1473984000
"tt5573116",0,NA,0,NA,NA
"tt10921468",0,NA,0,NA,NA
"tt1552211",0,148,63,15,1591315200
"tt8032680",0,NA,0,NA,NA
"tt5328602",0,86,12,NA,NA
"tt10409498",3389,117,52,69,1634256000
"tt8095860",7765,137,117,75,1571356800
"tt7025976",0,NA,23,NA,NA
"tt5724948",0,96,12,NA,1575331200
"tt6475714",2201269,103,153,47,1608249600
"tt9102084",0,99,166,NA,1620345600
"tt7832848",0,105,9,NA,1569283200
"tt5126922",0,116,30,54,1512691200
"tt5045648",0,95,1,NA,NA
"tt14446244",0,87,0,NA,NA
"tt13058500",0,NA,1,NA,NA
"tt6002522",0,123,6,NA,NA
"tt5846894",0,NA,0,NA,NA
"tt4149092",0,83,3,NA,NA
"tt0790665",0,110,12,NA,NA
"tt0315312",0,94,5,NA,NA
"tt0284620",0,90,1,NA,NA
"tt0301338",0,94,0,NA,NA
"tt0110230",0,98,0,NA,NA
"tt11863740",0,NA,0,NA,NA
"tt8633560",0,90,9,37,1585872000
"tt6428676",15853646,85,85,45,1552608000
"tt6663582",12103043,117,205,52,1533254400
"tt6359956",16759161,104,153,42,1509494400
"tt4651520",23817340,100,203,60,1469750400
"tt8085790",15405455,109,70,49,1555027200
"tt6788904",0,93,6,NA,NA
"tt4823776",865824,91,65,65,1614816000
"tt7975244",59251543,123,251,58,1576195200
"tt9398640",0,82,60,59,1568937600
"tt6127004",0,95,77,49,1571961600
"tt13722272",0,NA,0,NA,1608249600
"tt8431078",0,95,28,NA,1603411200
"tt13775574",0,NA,0,NA,1595980800
"tt9354944",3106730,84,47,39,1570752000
"tt8367184",0,90,10,NA,1568937600
"tt5460416",0,80,2,NA,1511222400
"tt5686132",0,93,13,NA,1492819200
"tt1781827",1751388,111,78,54,1472169600
"tt3203616",0,99,128,23,1426204800
"tt1931602",4102,91,34,35,1403568000
"tt9110170",107897,109,155,46,1614297600
"tt13155668",0,NA,0,NA,NA
"tt10059518",601032,90,222,40,1597968000
"tt5691670",35270,139,189,60,1555632000
"tt7880084",0,NA,0,NA,NA
"tt9144792",0,75,0,NA,NA
"tt15909920",0,NA,0,NA,NA
"tt13297416",0,NA,1,NA,1603065600
"tt11777040",0,134,41,NA,1586476800
"tt7541720",0,107,64,23,1613088000
"tt7248248",0,99,18,18,1570752000
"tt8652728",134333,135,157,80,1573776000
"tt8151874",301065,94,151,73,1574812800
"tt5639898",2505,90,19,37,1527811200
"tt6107394",0,NA,0,NA,NA
"tt3531824",9445456,96,249,58,1469577600
"tt7970348",0,101,27,38,1607644800
"tt6749328",0,NA,2,NA,NA
"tt2937366",0,94,50,NA,1504224000
"tt5390066",0,96,48,62,1518134400
"tt5829040",0,81,27,46,1501804800
"tt10065694",0,105,176,43,1600387200
"tt12032280",0,85,4,NA,NA
"tt7772618",0,NA,0,NA,NA
"tt7950082",0,NA,0,NA,NA
"tt8577702",0,NA,0,NA,1597017600
"tt7339568",0,NA,1,NA,NA
"tt7262990",0,78,18,NA,NA
"tt4547938",0,88,23,53,NA
"tt4460854",0,90,14,28,1501804800
"tt2771372",1988351,107,182,62,NA
"tt5283458",0,104,7,NA,NA
"tt1785277",0,85,9,NA,NA
